username,game_count,elo
dahelabdelhamid,1,1401.0
123456789077,1,1771.0
Zacariasscp,1,481.0
casino_bg,1,1385.0
awvmoe,1,748.0
Andalovski,1,1353.0
viser1983,1,1821.0
dgarness,1,1022.0
bekamasalbekov,1,1666.0
erie1,1,1138.0
angadippuram,1,1136.0
Tasos68,1,1129.0
Bawss,1,1616.0
giantsforever,1,1043.0
PanDAfromYamal,1,1030.0
Geodezist,1,1861.0
Lerto,1,1743.0
seeker1960,1,1776.0
icy2180,1,1276.0
mbr080880,1,1228.0
Tomich3004,1,1173.0
Sunay076,1,598.0
OnichanYamet69,1,635.0
Capivara_Bionica,1,911.0
whybull,1,1761.0
anvar2000,1,1969.0
theo_barcelona,1,2017.0
kosotibor,1,1973.0
RajendraStha,1,2143.0
zoranqqq,1,2040.0
Neok11,1,1961.0
Angry_tiger,1,1998.0
alfaglenn4,1,2035.0
Lukasz555,1,2059.0
Feko1,1,1972.0
2sks,1,2030.0
LuisCarrero,1,2247.0
guidonolte,1,1976.0
guigon,1,2033.0
tagarerb,1,2020.0
GregHeffley_101,1,1695.0
sam1260,1,1746.0
petexchess,1,2090.0
Dunaj1991,1,2085.0
night_hawk_italy,1,1760.0
JSHOFFSU,1,1938.0
Rquinto,1,2056.0
richjanitor,1,647.0
Ayzet,1,831.0
praveenkbt,1,727.0
emmanole,1,1401.0
GMoakley,1,719.0
Baboose121,1,710.0
Sundberget,1,624.0
Ealtuna94,1,601.0
PawnzySkeem,1,1751.0
kgh11,1,700.0
3131_NL,1,1223.0
JRB2009,1,779.0
shashank4466,1,2019.0
erezshmi,1,782.0
Chamfa,1,834.0
ELAGDI8,1,860.0
cream242,1,841.0
wajomasamillon,1,834.0
AEljakal,1,866.0
Superdanvil,1,878.0
Joey1300,1,1802.0
Abogam3r,1,877.0
ChessGuru_AS,1,1559.0
batang_quiapo,1,1496.0
Nemsko,1,2459.0
Rongopai,1,945.0
KissMyRook01645,1,1104.0
Yana_Petrova,1,1173.0
sivadas200,1,1072.0
baldevrajkatna,1,1179.0
ngx321,1,448.0
granddaddy1971,1,671.0
Eric_Urgh,1,1172.0
afores,1,703.0
spyrow10,1,1252.0
tombay1992,1,1063.0
bmo47,1,964.0
SmikeSword,1,1250.0
mzplx,1,1071.0
naderahmed93,1,834.0
Axotytawar,1,1006.0
222daniel,1,990.0
TheChosenZygote,1,1696.0
skoupayou,1,1153.0
sonny4588,1,1100.0
pocoinmtl,1,1017.0
Zoom001,1,1827.0
aczl,1,910.0
rebeenrebwar,1,965.0
castleofargh,1,1614.0
ibbacadabra,1,1302.0
GCevallos991,1,1200.0
LouisBremaud,1,1891.0
mike007usa,1,2103.0
JJerry_h,1,1995.0
sushantkumar_7,1,1837.0
DuventyN,1,1867.0
Freevision89,1,1785.0
Aleha2017,1,1400.0
Maran76,1,1463.0
mart1n987jan,1,1883.0
ODRB,1,1879.0
MementoMori123581321,1,755.0
Auditore8,1,834.0
avaplayerrr,1,929.0
fjakdja,1,1165.0
Christonio7,1,837.0
kennethekeland,1,919.0
David571,1,1066.0
JoslainSkelton,1,1005.0
Ayinhaswell,1,858.0
srinath55,1,893.0
dfdantonio,1,977.0
chefmasir,1,781.0
bag123456,1,931.0
tatrik2,1,1056.0
mortenhoie,1,990.0
anotherkasparov,1,1172.0
Alczod,1,1039.0
wrongwayjd,1,997.0
OlegUKRAINE,1,914.0
prince8700717,1,1067.0
pepochessmaster,1,663.0
FunLawyer93,1,1731.0
Dvandy2212,1,1021.0
W33h44,1,556.0
vjoag,1,1781.0
keko68,1,818.0
mohammad_barca,1,1527.0
ah268,1,1511.0
Muflihmuflihcom,1,1742.0
Alberr,1,931.0
oliviastewart45,1,914.0
benjibaladevi,1,1809.0
4i4oKoko,1,1763.0
so-da,1,1111.0
ChessyBo,1,1077.0
Bezho98,1,1858.0
aallppeerr,1,1813.0
LeviAcevedo,1,936.0
Samirboss1311,1,1823.0
alka12,1,1082.0
samyakdeshpande,1,964.0
Bebje6969,1,751.0
amir063,1,1786.0
silverstrings,1,1745.0
mauriceedery,1,1804.0
Ace40Sanzio,1,1795.0
adramel666,1,1763.0
mmih7,1,1843.0
Heendher,1,1749.0
danielchess05,1,1784.0
zawminkhet,1,1774.0
d4_33adfaf323,1,1699.0
leodubov88,1,1769.0
siharsimamoramanalu,1,1372.0
SantiagoWolf94,1,1055.0
e-net,1,1004.0
jeje0407,1,2189.0
chessforsupper,1,2029.0
Chesus,1,2080.0
Cool_Monkey,1,981.0
UltraMisterM,1,955.0
ThreeSplash,1,1477.0
fefortuna,1,1359.0
benjamin2268,1,945.0
elcaludio,1,1345.0
pensioner62,1,1253.0
AllNJ,1,1000.0
dhimasmahardhika,1,983.0
ryanmckinsey,1,1486.0
jasonsalmon73,1,1384.0
CharlemagnusCarlsen,1,1012.0
shiva1000,1,1461.0
AndriiDegtiarov,1,1369.0
ildistruttorediros,1,1446.0
DarkPawn94,1,1429.0
gleb10974,1,1381.0
mongush-ss,1,1475.0
defenderer,1,1469.0
aslamparambil3,1,1464.0
Dreamteam9,1,1495.0
Kaurov,1,975.0
AleksanderBalachnin,1,1049.0
AMARJEETCHESS,1,1518.0
Jamppi,1,872.0
last-exit,1,1695.0
shechmos,1,1781.0
JamesMac22,1,936.0
Mile66,1,1846.0
frewyn,1,943.0
TL-Santll,1,1083.0
Mudane-burqad2021,1,1096.0
BahaIsPragi,1,1803.0
otiebar2,1,1814.0
Abdallahh,1,712.0
dott1337,1,994.0
atlantisrafaga,1,988.0
CastilloTj,1,967.0
ZZ111ZZ,1,1004.0
marsyangdisalala,1,993.0
FauxNymph,1,1048.0
atul121996tiwari,1,1011.0
Luggasher,1,1039.0
Bidsy1,1,1027.0
lutorrr,1,1064.0
karmakarpuja,1,1537.0
siwiecfps,1,902.0
Sam_Wingrove,1,2103.0
arzei88,1,1425.0
balajivij,1,1475.0
AleF3RR0,1,1254.0
velerofonte,1,1406.0
C2H5OH71,1,1928.0
sawll_2020,1,1210.0
ChunkySpirit,1,797.0
supernoy,1,1623.0
Tambua05,1,1330.0
mhosi,1,1466.0
zumer58,1,1415.0
PorcoRouxo,1,1518.0
manishksony,1,1213.0
alex31058,1,1226.0
DelLunaRepresentative,1,1260.0
Evinka2,1,1316.0
DieterdeBoer1975,1,1110.0
chess_forester,1,1390.0
ElReyFeo,1,620.0
vrapiedlir,1,1768.0
pacer91,1,2379.0
ofirbenben,1,1454.0
Cetrine,1,1581.0
KacperPietrzykowski,1,874.0
AliMAR6,1,1318.0
capitan2,1,1381.0
Taraxacum10,1,1591.0
Diabolic1984,1,1114.0
BOBUCA,1,965.0
masudsumon121,1,1569.0
noualibechir,1,1539.0
Kujang_Kembar,1,2146.0
toomba0003,1,1509.0
lemonlake,1,1510.0
thetribalechief,1,1086.0
marxuyaban,1,1412.0
goldengolden,1,1456.0
altan-erdeneaagii,1,1520.0
crobar26,1,1541.0
Danel49,1,1469.0
selab38,1,1553.0
nasa123401,1,1510.0
Shamim333,1,1488.0
ilovemywife44,1,2025.0
ARNAV22122004,1,1543.0
tanishsahu43,1,1004.0
PhalconPlayzChess,1,1802.0
tehcbot,1,927.0
RobertHexeberg,1,592.0
thiagoluizsilva,1,2110.0
minute_monster,1,2100.0
CapiLoser,1,2064.0
drofspas123,1,981.0
godlessbreeze,1,637.0
BroIsaias,1,630.0
Papa_Bravo,1,523.0
Gurured,1,780.0
Ignatioss,1,557.0
Khwar,1,591.0
nqzkz,1,2102.0
7antmb,1,554.0
Rhardhika,1,745.0
Mdlardner,1,641.0
K391,1,528.0
jesus_ledesma,1,397.0
ibobadilla,1,452.0
BANNAJI,1,425.0
Norika7,1,520.0
TSachin22,1,1096.0
hermansiswanto815a,1,2128.0
mlaros,1,2096.0
aliselim0808,1,979.0
berniecc,1,2246.0
Matheusmitov,1,2090.0
blitzmonkey42,1,2144.0
Hugohoracio,1,2115.0
toliamerson,1,2053.0
MyNameIsWhatsItToYa,1,2133.0
rfak,1,2024.0
VasilijeG,1,2202.0
moti6432,1,2234.0
Afghan001,1,2062.0
J-RC,1,2090.0
EduBueno,1,2070.0
pairofbishop,1,2133.0
pterex,1,2102.0
Arcasoy,1,2131.0
Rehan12345678910q,1,2139.0
omer_yigitt,1,2082.0
namiq99,1,2003.0
Ulmus10,1,2128.0
AleksanderSvendsen,1,1967.0
Geshtalt,1,2089.0
AhmetCadirci951,1,1794.0
elOso2021,1,1022.0
griswold73,1,992.0
khaledkashkha,1,1760.0
SteveDaChief,1,1057.0
tauqheer10,1,1031.0
badshah001,1,1808.0
Venom48485,1,1016.0
DakshS07,1,1010.0
eyal_klasquin,1,971.0
PaulSoSo,1,989.0
Abdullah_abi,1,965.0
gandhikaran,1,1027.0
music2803,1,934.0
BinaryHoneymoon,1,1105.0
lastUchiha,1,985.0
redboynz,1,1006.0
harrypym,1,968.0
concombre-masqueeee,1,961.0
Zuitsdg,1,936.0
Akimochkina_Tatiana,1,1793.0
indomievsmiesedaap,1,1019.0
IrfanSpider,1,989.0
Amresh_singh,1,937.0
Tachi09,1,1027.0
MalaEmme,1,1046.0
rycene,1,1059.0
kargowski,1,1044.0
bsnadachess,1,1765.0
Santi87ok,1,994.0
bobbyxia,1,1070.0
Jonathanqz16,1,1095.0
ignaciogomezcarlon,1,1097.0
MJRchessguy,1,1072.0
the_pierrot92014,1,1034.0
Preston1998,1,1751.0
Cboylan95,1,1074.0
jakew33,1,1124.0
karthik299,1,1065.0
Darkwizard1227,1,1030.0
akiyeng2,1,1085.0
Rezues,1,1024.0
digontobd,1,995.0
purec67,1,1040.0
GambosPartridge,1,1794.0
p-vaskov,1,1040.0
MSerg,1,1007.0
Wumakiwi,1,1432.0
Bigdreamz,1,1162.0
neeraj_sharma_dce,1,1243.0
acc92,1,817.0
scoochmagooch,1,965.0
S_P_A_R_T_A_N,1,1357.0
demagalhaes90,1,1015.0
manimalhotra,1,933.0
MZ92,1,965.0
Reobe,1,910.0
tobirama6,1,1228.0
bata7878,1,1181.0
RobertoDedonatis,1,1249.0
andraskaptas,1,710.0
justarook1,1,982.0
koen231,1,708.0
gandanoya,1,875.0
Ricardovfa05,1,1337.0
rbtcollins,1,903.0
RAHUL_P_S_2002,1,854.0
wahu0,1,815.0
kratti,1,810.0
Meumeu94,1,799.0
piotrpilis,1,773.0
YAKOOSSS,1,1006.0
Vanessko,1,985.0
henryvance,1,797.0
MEAT8888,1,965.0
nercd,1,914.0
paulcholette,1,1350.0
anshjuneja2003,1,892.0
MantasBuzelis,1,881.0
daduong,1,1369.0
BSAVAGER,1,955.0
Maldauroire,1,882.0
FelipeRelvas90,1,965.0
MRADEK1965,1,937.0
PaganiniANieBach,1,939.0
davidaleo0,1,979.0
apnesh_dadhich,1,877.0
nishekwadhwa,1,925.0
Greenjade1,1,906.0
Warlord3D,1,976.0
Oliv67,1,929.0
Partnership,1,905.0
onurcan13,1,909.0
MVA18,1,1331.0
fikretk,1,964.0
troelsholme,1,787.0
Austin080604,1,1310.0
penpad208,1,1389.0
nashrulabubakar,1,852.0
a7591,1,633.0
sudja,1,1334.0
NowyLider,1,632.0
jfreeeb,1,633.0
VC1717,1,601.0
jusbru,1,565.0
TDDan,1,1260.0
Ohwwee,1,1309.0
uglyradio,1,668.0
Twenty-Six,1,1304.0
pablo2034,1,815.0
ami3131,1,1275.0
zanderegg,1,855.0
EricoMoreira11,1,606.0
Atakuem,1,683.0
silientmonk27,1,872.0
benjamindonoso,1,1318.0
MQrmn,1,908.0
Zorbic,1,1327.0
bono5962,1,904.0
InfinitelyStoopid,1,639.0
FilippoFranceschini,1,1287.0
Mandonk,1,870.0
ruddy004,1,723.0
Pilzemertl,1,826.0
Abualsoud,1,873.0
cmdickinson,1,847.0
danloes,1,842.0
turbo1996,1,873.0
ParungCity,1,896.0
TheGaspGambit,1,895.0
koroyev,1,859.0
Maungnor,1,670.0
Fab8900,1,642.0
vishalg1,1,1317.0
hendraagozali,1,622.0
Knifetomeetyou3,1,591.0
zawcaz,1,573.0
peterbin8,1,1354.0
TheV004,1,696.0
EatSalmorejo,1,581.0
jinu7,1,1369.0
enroca_33,1,1346.0
maelienadeau,1,671.0
WahdkaSoda,1,1358.0
anandtewari,1,803.0
ctownmike,1,725.0
ChessJunkie72,1,1200.0
Fakhriyanda_Ahdiatma,1,606.0
Danilo-Serbian1,1,915.0
SanjeevAnand1993,1,1439.0
itsmektsk,1,1008.0
alukinru,1,1440.0
Dbeginer,1,1369.0
krystian67,1,860.0
rgcorpus11_07,1,100.0
RadRoman,1,1335.0
djak22,1,1288.0
parsnipallocator,1,837.0
asahmd,1,1775.0
super-DONIZM-eny,1,1435.0
tgd274,1,1429.0
sthapankaj,1,1318.0
HarryVoldemort,1,1976.0
Mpx4,1,1406.0
ZavenCigdemoglu,1,1704.0
sry8181,1,557.0
anwarj,1,1038.0
RobRobert,1,1665.0
TruthSetsFree,1,1472.0
Borodach86,1,1417.0
louiepereira,1,781.0
dankangaroo,1,858.0
AlexanderHug,1,1444.0
Bhaskar12,1,1375.0
lorance911,1,798.0
Arun27,1,613.0
mtsuth,1,839.0
tarunexpert,1,1458.0
vselennaya,1,1428.0
Dabur100,1,826.0
Tunachuckers,1,763.0
Nelyushka,1,1259.0
dimonia,1,736.0
MikeLamneck,1,989.0
JKoehlerBurke,1,735.0
Mardanis,1,849.0
olociNick,1,1035.0
3v3boy,1,626.0
3van1004,1,1201.0
3vilSanta,1,1243.0
KRobinScherbatsky,1,1164.0
Suhail1960,1,1291.0
alialhash,1,1073.0
1ngenu1ty,1,849.0
PerNoctumAdAstra,1,1892.0
HAPAKUPUNAPA,1,986.0
tactic-chees2009,1,400.0
HappyMonkey316,1,1386.0
Tresleones,1,1862.0
hojunlee17,1,1804.0
PatBev,1,1738.0
luvnmesomechess,1,1696.0
FFALCONP,1,1370.0
Leporelopelo,1,1761.0
kvikkekanin,1,1842.0
MrBeerlicious,1,1466.0
BulletSlapper,1,1894.0
peremarsi,1,1209.0
vrindaagrawal,1,1196.0
danielbishop58,1,1353.0
Mindbuilder,1,1016.0
Adityabp721,1,1099.0
ajayeklavya,1,1049.0
Benniel11,1,1255.0
Infinity5963,1,842.0
Chanikyakautilya,1,1419.0
dorian1897,1,1415.0
chessmasterjm101,1,1398.0
Tajsekk,1,1280.0
LALADYA,1,1325.0
ThinkBeyondTheSquare,1,1270.0
Erwin-Medan,1,1412.0
BhushanBorase222,1,1473.0
Martaaaa2,1,1477.0
nictor,1,1469.0
DailyGames191,1,2143.0
NoboaKevin1999,1,2410.0
daniaal,1,1790.0
ernestina08chess,1,1847.0
arobertscomposer,1,1895.0
Wagnerxp,1,1253.0
Aleks7049,1,1004.0
ziggan,1,1425.0
Wauconda1,1,1515.0
LegendOfCornwall,1,2156.0
DesertIgor,1,1158.0
Samir130806,1,1833.0
JJTMChess2002,1,1732.0
Ginoxs,1,1239.0
sidharthmeshram,1,1249.0
zcolo,1,737.0
prashant_a_sheth,1,1219.0
conormullane32,1,1342.0
mountainstreamchess,1,1215.0
iamthefat,1,1190.0
ReceptiveBoard,1,1416.0
directory,1,1245.0
Jesus062,1,1314.0
SrideviRaj,1,1214.0
HShirzadi,1,1215.0
aprudky,1,1161.0
Louransan,1,1345.0
Andersfossoy,1,1209.0
GM_Nestor,1,1191.0
Yucio,1,1171.0
Lasutiina,1,1119.0
rodrigonadur,1,1214.0
yeremia_mantaon,1,1180.0
Mr_amin_raffiee,1,1289.0
guan-1-ng,1,1360.0
Camisa10daEQ,1,1249.0
masandoval,1,1226.0
Turbold,1,1264.0
maciek_314159,1,1199.0
KyKaPeKaToP,1,1193.0
ardjan000,1,1307.0
Ontohod366,1,1139.0
asmadhu,1,1130.0
tiagoalvestavares,1,1199.0
beebeechess,1,1394.0
DVPG7,1,1247.0
azucarina,1,1163.0
elocas,1,1216.0
DENISARCE77,1,1221.0
tsafadi,1,1234.0
javy831,1,1380.0
sasanovovic,1,1404.0
Guillomahah,1,1186.0
aardv,1,1214.0
bloodsuck,1,1214.0
vanenestorovski,1,1378.0
spike2forkyou,1,1162.0
icculus42,1,1177.0
DennisManty,1,1181.0
bamir814,1,1235.0
darylbart,1,1231.0
sfmoosavizadeh,1,1233.0
Kaoma79,1,1344.0
ar_001,1,1295.0
mahdi_shafiei,1,1169.0
D3NF3R,1,1229.0
YaroslavEremichev,1,1238.0
mica157,1,1307.0
tarascot,1,1266.0
plesk71,1,1255.0
mgriot,1,1258.0
gonzalo-97,1,1265.0
RecepC82,1,1248.0
Cascador08,1,1201.0
meisammoore,1,1318.0
gabrielmas,1,1210.0
oscarwi,1,1260.0
pitivolsson,1,1257.0
smssms19,1,1226.0
Ppostal28,1,1244.0
RiteshKurar,1,1272.0
Clayhorn1,1,1251.0
eliasnassir,1,1250.0
tatsianarusetskaya,1,1241.0
partvinu,1,1227.0
lannajac,1,1227.0
xXFdWeEdXx,1,1229.0
brotherben77,1,1262.0
bigsky2995,1,1276.0
marzouka30,1,1280.0
Damyanpv,1,1231.0
bmsinisterra,1,1301.0
kabsat,1,1287.0
chessTribes,1,1243.0
Resenhista,1,1289.0
Whatamovex7,1,1287.0
DrHaniBaL,1,1335.0
visaridina,1,1227.0
Jufa59,1,1269.0
tngo360,1,1266.0
chessito33B,1,1253.0
danielbakiasi,1,1320.0
michmich1956,1,1278.0
JoeDirtbike,1,1246.0
Ringskar,1,1263.0
Mcijo,1,1226.0
Charli2177,1,1216.0
Vinod5794,1,1192.0
Darkbapt79,1,1279.0
l_vadim,1,1245.0
kirill_mnsk,1,1168.0
harshbhikadia,1,1142.0
Rogerhale,1,1242.0
gkvardhan171902,1,964.0
LucasSinan,1,1086.0
Rishabhrocky24,1,1028.0
Br1840,1,1257.0
Ranahabxb,1,1035.0
Heisenberg6353,1,1054.0
ttalebb,1,1040.0
Yoguirash,1,1001.0
wutte,1,993.0
Dhananjay2210,1,975.0
Uday1007,1,953.0
Nemilosul1,1,1056.0
aag1986,1,1218.0
CKORPION1975,1,1198.0
kcravikumar1,1,980.0
gana395,1,1008.0
chessmnkr,1,1037.0
Steky68,1,981.0
Jinwoo91,1,1010.0
KIDDxox,1,842.0
kifal,1,1015.0
Leon23912,1,1087.0
Sikinderg,1,1037.0
RaulChue,1,1017.0
Mikey070903,1,1078.0
khandoras,1,647.0
marcpiece,1,679.0
Nicomin100,1,673.0
sadiq68,1,1089.0
GRANDPA_T-REX,1,634.0
romedacharms,1,637.0
Sjoerdq30,1,1092.0
Anigozanthos,1,668.0
jenakap,1,1128.0
Nako67,1,1014.0
divvedavve,1,1039.0
geetjaitwani,1,957.0
abdulhaseebbasit,1,1092.0
21kristina12,1,993.0
jc65sururu,1,1059.0
Lucky_Roman,1,988.0
el_ogro,1,1052.0
goshniha,1,1212.0
bosibon10,1,1270.0
Lom83,1,1078.0
kirkmo3,1,961.0
arsl4n58,1,837.0
kokonotsuu,1,1188.0
babovelagici,1,1337.0
Adenugr,1,1037.0
Hmamm,1,1056.0
monz4069,1,1045.0
fr1004,1,1352.0
spys,1,988.0
Monchitoiszolit,1,995.0
elisey_drobnov,1,1126.0
EduardoAldanaVasquez,1,999.0
Savysaver,1,1097.0
vegetayy,1,1183.0
daalpiva,1,1034.0
kardung121,1,1194.0
doronsah,1,1143.0
ItsJustForFun,1,1218.0
Chulenchukla,1,1179.0
rkarna,1,1345.0
donorxxx,1,1137.0
iamasheis,1,1161.0
haikal_akbar,1,1181.0
TeslaKnot,1,1167.0
canoruben6,1,1055.0
perdidoin,1,1018.0
jesuslara2080,1,1044.0
nektab,1,996.0
hihichew1,1,1023.0
roidesblunders,1,984.0
ohDysse,1,969.0
Abd-eman,1,995.0
ChryzArkim,1,1043.0
newallen,1,988.0
GaneshMathi,1,1038.0
fmp63,1,1015.0
mmsiesta,1,1093.0
Islami0,1,1355.0
fromusawithlove,1,1060.0
Hurreah,1,989.0
Alen200519,1,1001.0
raaseby,1,1009.0
Likantropo,1,1043.0
defensorov,1,1345.0
danielblessed,1,982.0
buumih,1,1029.0
Dalailampa,1,1369.0
korrn7,1,1024.0
DenverSnuffer,1,750.0
arunbagree,1,872.0
putski74,1,893.0
LOBO54,1,1598.0
JDemeritte,1,1113.0
Raph31520,1,1123.0
menaves,1,1101.0
paumm,1,1108.0
lalex2580,1,900.0
redwano,1,1310.0
MulePuposki,1,1097.0
marlolo,1,855.0
KingMyro,1,1497.0
Markian1,1,1675.0
Haathis,1,1073.0
ARSmith,1,1614.0
Angso1234,1,1528.0
santobd,1,1437.0
dr-ducray,1,1573.0
edamana321,1,1266.0
sucoadrian,1,1543.0
chaitu369,1,1371.0
lee219,1,1435.0
Bartisz,1,1676.0
pdayan,1,1164.0
BarbecueClub241,1,1108.0
Chris_Harmon,1,1367.0
NappaBoi,1,1004.0
Kingassasign,1,1943.0
idmaya1970,1,1941.0
tricoster,1,1737.0
luqman_naja,1,1715.0
Dupor,1,1062.0
lokanshsharma1,1,904.0
travelwithrehman,1,1022.0
Kapivarevsky,1,1002.0
Palma333,1,1001.0
Dracmpire,1,954.0
AppaFluffington,1,1180.0
tommipringadi,1,1157.0
totto73,1,1096.0
netroom36,1,1047.0
tutg543xc3yi,1,1274.0
PunkyQuah,1,1127.0
rstrobl89,1,1148.0
finlay39085,1,1464.0
MountHermon3BC,1,1077.0
kdarkness,1,1114.0
bohous1964,1,1659.0
Daggy2,1,1614.0
subtleknife,1,1764.0
tescatlipoca,1,1397.0
hevertcamp,1,1560.0
TheFloatingCloud,1,1376.0
Chocopandaa100,1,1657.0
fsds01,1,1557.0
lionelchamorro,1,1619.0
ks0akp,1,1557.0
Abdou2020,1,1446.0
grsmca,1,1639.0
capobok,1,1578.0
hakynamatata,1,1600.0
CrustyHorseFish,1,1584.0
John_711,1,1411.0
ArtOfTea,1,1546.0
t1pok,1,1531.0
baniahmad1,1,1621.0
yesssir71,1,1606.0
Michael_1969,1,1564.0
ChessPlayer0112358,1,1579.0
Angelpardito71,1,1564.0
drobyazgo,1,1529.0
VeritasVestas,1,1620.0
ScarlettMeatball123,1,1585.0
jackili,1,1583.0
galanggasi,1,1673.0
alexsel,1,1642.0
Luiscahuao,1,1485.0
luisfeg,1,1402.0
creekranch,1,1527.0
chiedan,1,1670.0
naitsdatsellop,1,1562.0
Serg2707,1,1595.0
Ivan_UA,1,1527.0
Iluha0,1,1573.0
BobbyBerns,1,1569.0
A_Khairy,1,1548.0
Misaka_Merengues,1,1534.0
xeexu,1,1551.0
darmoul,1,1494.0
asgerjustesen,1,1488.0
Mlodziak77,1,1520.0
tata1964,1,1406.0
popks,1,1590.0
Elang29,1,1551.0
GamilMahmoud,1,1632.0
vlad58,1,1755.0
dejanre,1,1341.0
HeltonLima,1,1432.0
jackal0p3,1,1109.0
YeshuaG,1,1107.0
MStevens0042,1,1047.0
PawnYourSister,1,1337.0
Bigibella,1,1446.0
Ika10,1,1180.0
Kristaps1,1,1133.0
Sandoon,1,1175.0
Nord1970,1,1259.0
R14BSP,1,1265.0
kyhrmn,1,845.0
Kakitaievitch,1,1160.0
IAN-H,1,1422.0
maarussia,1,1310.0
3l23s70l3l4nc0,1,1357.0
vaclovasp,1,1457.0
MrLloyd83,1,1392.0
santiagobus,1,1384.0
scarpis1,1,1510.0
vahur-s,1,1595.0
vairowss,1,733.0
Polorutz,1,1194.0
amitsch87,1,1176.0
Lisu12cm,1,1369.0
schaakmeester28,1,1236.0
bearsavesbird,1,1383.0
pavelcarpov,1,1390.0
bolt_001,1,1431.0
agalay2610,1,1497.0
sergiofreeman,1,1166.0
RiverPlate2018,1,1495.0
NemoFlibatrescu,1,1510.0
lulezimmehilli0,1,1455.0
ghghgggfzcxcz,1,1577.0
zeqirhyseni,1,1459.0
mohammad123o,1,1222.0
pieuvreth,1,1130.0
cris_cris,1,1228.0
A-sin,1,1267.0
BigBlunder5,1,1196.0
xaragxrnzz,1,1319.0
Telmos0666,1,1187.0
Xela3_I,1,1208.0
jm5757,1,1203.0
bostonjojo,1,1143.0
shan21,1,1128.0
RawaRoontek,1,1745.0
astorani40,1,1932.0
chantarish,1,1404.0
galloucura,1,1365.0
NAAAAFAM,1,903.0
franedi,1,865.0
HennyBogan59,1,912.0
fatfatbeardy,1,854.0
gfocker,1,862.0
MatraArpa,1,871.0
Beto7069,1,813.0
PiorunSZTYWNIUTKO,1,765.0
suriyadienoor,1,895.0
SBellingan,1,906.0
paul1963,1,1739.0
ljubisajovanovski,1,1743.0
Pequod_95,1,1326.0
pirmamattursunov,1,1472.0
trojan2yz,1,1582.0
SamPitzel,1,1757.0
lunapeng,1,1597.0
AKnightLife,1,1766.0
yosef38,1,1763.0
modernjesus,1,908.0
anuarc85,1,834.0
kishanchandra,1,1184.0
omaoma_muesindeuNONI,1,1044.0
nickainsworth26,1,1230.0
draycp,1,1312.0
ViniciusAfonso,1,881.0
Neorod1,1,1248.0
Yansel87,1,1396.0
arif_xtreme,1,992.0
frozbite10,1,1293.0
kamaro11,1,1637.0
pidipeter,1,1021.0
Langster4,1,857.0
Javmix,1,894.0
GustavZazu,1,904.0
Denis808,1,1333.0
rafaelfacnet1,1,928.0
EyesoftheDragon,1,914.0
HirschCaio,1,868.0
Roomicien,1,913.0
Zer0ooooooo,1,931.0
edotcarter,1,920.0
Littlebit01,1,946.0
ozygo,1,1613.0
SemperArden,1,1589.0
PawnsApprentice,1,1502.0
iSaaXony,1,1153.0
Rizanbru,1,711.0
joesbigsackofnuts,1,749.0
Aakash_29,1,1387.0
Killersnake7,1,794.0
Lunydave,1,745.0
S_034,1,905.0
Purgatori0,1,661.0
barbotbarcelona,1,884.0
anupms,1,767.0
Ameenpatelchess,1,1361.0
Asger2002,1,755.0
dhirendrathapa,1,720.0
ak515,1,703.0
Sidaqdeep,1,771.0
Sachin_010,1,808.0
RMnKings,1,794.0
Faridoman,1,720.0
oussamahd,1,1392.0
catena14,1,853.0
collogo,1,785.0
abhyrejikumar,1,766.0
Knoblok2,1,649.0
Lurdilla,1,807.0
VinyaLavina,1,710.0
shyman2,1,618.0
Yoshimitsu08,1,665.0
KostekMistrzuu,1,623.0
Raja_Hapak,1,674.0
Vee007,1,709.0
VitoTheHero,1,1345.0
TDentonEsquire,1,645.0
Blitzkrieg7a,1,695.0
grayskullrd,1,641.0
Maroq21,1,1400.0
norbert18,1,681.0
jayjacobs92,1,732.0
mn-elshiekh1,1,573.0
kingslayer1994,1,738.0
Noc69,1,666.0
jahnniii,1,1365.0
crix85,1,691.0
aldahorse,1,697.0
pablotheman,1,712.0
IndoreTushar,1,668.0
iiBan,1,762.0
TITANIUM2025,1,627.0
smartydeepakforever,1,1527.0
no-catastrophes,1,786.0
andimacan,1,1066.0
Pierrefeuille,1,744.0
mikelmikel321,1,817.0
e04008,1,894.0
markibbo,1,1524.0
saleh8,1,888.0
LornaKula,1,1385.0
carahuevo,1,676.0
taelee27,1,836.0
caltim,1,1486.0
sahachara,1,964.0
sswami,1,696.0
dwightike092082,1,816.0
jidekkk,1,1424.0
mullachv,1,743.0
davidmarshall10,1,857.0
Egor33,1,812.0
kinezos7,1,867.0
RAZOR85,1,728.0
yaso82,1,756.0
Goddy99,1,757.0
shiva25825,1,803.0
patron698,1,858.0
vtcannabis,1,948.0
SamSharp2504,1,744.0
Fastskiliz,1,769.0
gregladd,1,1304.0
Araop,1,828.0
tetsuo_wp,1,764.0
prabhu545,1,837.0
mrrlblake,1,801.0
MasharebChowdhury,1,503.0
MarceloTB,1,1037.0
G-28,1,1013.0
leopi000,1,1392.0
FarikSamatova,1,1178.0
maebruselas,1,1013.0
jclooce,1,856.0
Iskakov117,1,949.0
Engine99,1,1344.0
QurbonovXamid,1,1373.0
greg54,1,755.0
Mteee123,1,856.0
Asura1998,1,1364.0
SteffenM17,1,1368.0
